neuron1	neuron2	score
720575941574694031	720575940622006506	0.762704
720575941633346720	720575940620623725	0.767973
720575941532312707	720575940625605257	0.767948
720575941437408300	720575940630371641	0.727571
720575941630933740	720575940604576689	0.754961
720575941571942139	720575940620889302	0.732061
720575941573508765	720575940604963686	0.734656
720575941458961734	720575940633763832	0.639539
720575941643765624	720575940621612159	0.766812
720575941543222301	720575940606123698	0.777196
720575941490835175	720575940630906179	0.70853
720575941426718036	720575940616426869	0.739103
720575941505960613	720575940611370610	0.726861
720575941644236920	720575940620355934	0.78645
720575941392642454	720575940612429994	0.744393
720575941613344409	720575940629557957	0.766957
720575941553249927	720575940614824095	0.753174
720575941351118640	720575940620029575	0.748263
720575941493522864	720575940652200950	0.790928
720575941474921521	720575940629557957	0.738563
720575941450204509	720575940652200950	0.761182
720575941562897415	720575940629557957	0.763084
720575941541511260	720575940633673497	0.73752
720575941644171896	720575940618473808	0.740751
720575941573938952	720575940632105809	0.746351
720575941603010489	720575940633231827	0.780826
720575941572489800	720575940622006506	0.756907
720575941586872132	720575940620029575	0.777486
720575941520949495	720575940619465904	0.703979
720575941539545549	720575940606123698	0.784986
720575941438701535	720575940632351457	0.782981
720575941526271513	720575940632745261	0.77408
720575941519144302	720575940625683740	0.738534
720575941527045732	720575940631335417	0.771498
720575941401382435	720575940612429994	0.734255
720575941471715680	720575940610308757	0.73232
720575941537590243	720575940604963686	0.728519
720575941595487857	720575940611694565	0.763425
720575941541512796	720575940624738232	0.720359
720575941456577517	720575940649008761	0.748575
720575941481615613	720575940631335417	0.802871
720575941476659009	720575940616649433	0.755185
720575941616624853	720575940618531099	0.786977
720575941669482929	720575940610886610	0.740037
720575941555567332	720575940627235594	0.737455
720575941525824514	720575940625572240	0.76315
720575941438893279	720575940604576689	0.729842
720575941554169242	720575940627235594	0.745462
720575941392018436	720575940605441312	0.743579
720575941452937129	720575940644677411	0.761875
720575941515242074	720575940622768152	0.793501
720575941568869620	720575940612429994	0.756317
720575941555868900	720575940627235594	0.751767
720575941599668777	720575940637335518	0.767254
720575941498920098	720575940622006506	0.751157
720575941632033477	720575940604576689	0.74799
720575941526103117	720575940651629046	0.713281
720575941517731756	720575940612429994	0.770524
720575941617211093	720575940617026305	0.752612
720575941486103437	720575940639053776	0.744513
720575941522802423	720575940625572240	0.758707
720575941558233203	720575940629984579	0.729498
720575941537055720	720575940612429994	0.738582
720575941431219809	720575940625910354	0.751849
720575941564550759	720575940651629046	0.757098
720575941564784738	720575940604576689	0.754766
720575941435005472	720575940608452617	0.752615
720575941658216272	720575940622017148	0.76531
720575941625927993	720575940611286990	0.794149
720575941534267114	720575940608452617	0.716998
720575941461435536	720575940612436264	0.74509
720575941470545675	720575940617615846	0.741726
720575941520370099	720575940625910354	0.773635
720575941479900867	720575940632342497	0.795075
720575941560983597	720575940620227617	0.721073
720575941460581331	720575940625910354	0.779349
720575941441560271	720575940643623328	0.749473
720575941639617311	720575940606694748	0.805127
720575941519525047	720575940661337217	0.807696
720575941549191997	720575940627235594	0.746423
720575941564470535	720575940629261159	0.752316
720575941436362514	720575940604576689	0.753814
720575941559867663	720575940625572240	0.749136
720575941565461607	720575940628755023	0.745615
720575941569530356	720575940627235594	0.77263
720575941516686252	720575940625608329	0.792348
720575941659148880	720575940629557957	0.767587
720575941572662281	720575940625608329	0.776424
720575941438831839	720575940629557957	0.752393
720575941516024057	720575940630428921	0.771861
720575941488361269	720575940638578510	0.767923
720575941573501435	720575940608452617	0.755461
720575941649791509	720575940618531099	0.795057
720575941505546917	720575940625513616	0.734767
720575941639781663	720575940625910354	0.771437
720575941691085720	720575940629261159	0.758252
720575941440653915	720575940627235594	0.719683
720575941732219947	720575940627235594	0.730892
720575941439630287	720575940629529088	0.724836
720575941571511710	720575940622776013	0.767412
720575941352049712	720575940631036687	0.78429
720575941514250586	720575940628755023	0.76645
720575941651485205	720575940617954075	0.742893
720575941625530314	720575940626143570	0.699033
720575941585422302	720575940616798784	0.748561
720575941457437343	720575940630011708	0.702867
720575941573066235	720575940632745261	0.729653
720575941439226197	720575940619465904	0.718088
720575941505373207	720575940613793602	0.699762
720575941611037929	720575940621736662	0.748382
720575941567016238	720575940629261159	0.743116
720575941534149354	720575940623004685	0.739696
720575941410151851	720575940624629948	0.769544
720575941485510978	720575940621924103	0.742264
720575941494430080	720575940606454108	0.724398
720575941575375286	720575940629201423	0.747914
720575941460328592	720575940629563006	0.755128
720575941515044089	720575940627367189	0.745633
720575941618783871	720575940628433511	0.768642
720575941468828637	720575940623400189	0.75327
720575941554279937	720575940635696535	0.758261
720575941535279370	720575940605792946	0.768986
720575941518398318	720575940625015070	0.733924
720575941642988114	720575940629532098	0.742525
720575941575120310	720575940629500542	0.778489
720575941428715000	720575940616569227	0.740396
720575941507582849	720575940619895329	0.685718
720575941606745453	720575940616208965	0.775259
720575941601794038	720575940615896989	0.734182
720575941668531443	720575940628788496	0.771799
720575941612911324	720575940631575599	0.770898
720575941441356479	720575940610944022	0.742253
720575941579866489	720575940630411535	0.76124
720575941481864134	720575940632173103	0.729361
720575941539393405	720575940629211666	0.764113
720575941547418504	720575940623059080	0.718698
720575941601790454	720575940631237433	0.776276
720575941489758951	720575940629036997	0.745435
720575941641887314	720575940624428019	0.759768
720575941469132555	720575940627741562	0.750036
720575941617908095	720575940610167987	0.759631
720575941414776980	720575940634942362	0.747912
720575941537070997	720575940632848045	0.715201
720575941561394733	720575940631408610	0.745061
720575941537743843	720575940606579465	0.776323
720575941557655823	720575940608801749	0.759878
720575941633214651	720575940620577652	0.740896
720575941553173787	720575940622294808	0.730865
720575941509289232	720575940636159198	0.728234
720575941429865175	720575940617876048	0.760477
720575941658032464	720575940610029432	0.724786
720575941584567647	720575940635953343	0.757131
720575941632040133	720575940633908124	0.717766
720575941449373262	720575940610029432	0.725682
720575941552912794	720575940632068383	0.73541
720575941431199841	720575940635884143	0.725995
720575941468831965	720575940654491553	0.749992
720575941480244387	720575940617650722	0.747098
720575941476504385	720575940632377375	0.763452
720575941573422587	720575940626430339	0.760971
720575941573814281	720575940631575599	0.76011
720575941613173011	720575940628983963	0.760945
720575941412272239	720575940636553390	0.756005
720575941542533405	720575940623171847	0.76418
720575941495712455	720575940606454108	0.728403
720575941412252783	720575940628045318	0.759291
720575941438445631	720575940612435454	0.773309
720575941542798877	720575940615896989	0.758246
720575941554276609	720575940632804543	0.764714
720575941433505678	720575940610029432	0.754685
720575941669044391	720575940652799649	0.766937
720575941546438068	720575940628519020	0.720715
720575941433220110	720575940613272799	0.75735
720575941504098498	720575940634800282	0.750683
720575941599434281	720575940654491553	0.730098
720575941431907086	720575940636519598	0.787657
720575941689916568	720575940632718291	0.748561
720575941603229630	720575940631835673	0.730744
720575941455824877	720575940631647043	0.78624
720575941632039109	720575940632718291	0.763981
720575941491033292	720575940626758489	0.788953
720575941452982855	720575940618506155	0.772355
720575941625191067	720575940636430437	0.733168
720575941471860064	720575940611733997	0.731824
720575941489498677	720575940629500542	0.80574
720575941427340372	720575940621044701	0.763053
720575941568987636	720575940630560505	0.725981
720575941617332437	720575940626362696	0.768145
720575941425741396	720575940628309186	0.757106
720575941573527439	720575940610946070	0.743293
720575941625726828	720575940621086134	0.744758
720575941495766912	720575940615386324	0.732854
720575941534972338	720575940616547648	0.760926
720575941546847924	720575940639726555	0.757578
720575941490063157	720575940628640079	0.782205
720575941595591557	720575940606454108	0.732615
720575941468996317	720575940625506704	0.760581
720575941439377237	720575940623679495	0.715855
720575941503706818	720575940616044850	0.76466
720575941527083686	720575940620172397	0.78062
720575941631166917	720575940659850113	0.742399
720575941589036343	720575940617093533	0.73385
720575941549599521	720575940634942362	0.748868
720575941553664539	720575940623314765	0.773674
720575941492156336	720575940618746747	0.781256
720575941452581033	720575940618989421	0.714923
720575941506239045	720575940615219778	0.751222
720575941490438860	720575940659765121	0.796797
720575941450834810	720575940623314765	0.775321
720575941498046177	720575940614887830	0.714836
720575941573815561	720575940620955149	0.734232
720575941510929618	720575940633908124	0.743851
720575941632251589	720575940623105023	0.751027
720575941466605142	720575940615961684	0.761441
720575941610722378	720575940616647990	0.756673
720575941546385513	720575940622861971	0.756232
720575941517242734	720575940633996911	0.706073
720575941437622495	720575940628975482	0.741321
720575941522636023	720575940603045804	0.747339
720575941430755977	720575940616675638	0.761993
720575941512885324	720575940612647282	0.751149
720575941545533628	720575940620956173	0.729769
720575941618447999	720575940622249949	0.764657
720575941536722659	720575940611696042	0.771376
